Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,contrast,scope,lib
prerank,Wax And Plasmalogen Biosynthesis R-HSA-8848584,0.5727845402253866,1.0405174053384552,0.4531590413943355,0.585973381515046,1.0,4/5,30.09%,FAR2;GNPAT;DHRS7B;AGPS,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,-0.4055989337848781,-1.0400198968873855,0.3920454545454545,0.7233006536429751,1.0,5/25,10.51%,GNG3;GNB5;GNG2;GNG4;AKT3,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,RAC1 GTPase Cycle R-HSA-9013149,0.2831187313775288,1.039837321048627,0.3591160220994475,0.5865556837030889,1.0,33/171,12.65%,CYBA;SLC1A5;NCF2;DOCK11;ARHGDIB;PREX1;ERBIN;ARHGAP39;CYBB;NCF4;LBR;FERMT2;GNA13;ARHGAP1;IQGAP1;SNAP23;NCKAP1L;WAS;ARHGAP9;NGEF;ARHGAP26;ABI1;PREX2;ARHGAP15;DOCK2;ARHGAP25;PRKCSH;DOCK10;ARHGEF7;SH3BP1;MYO9B;RAB7A;CYFIP1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,0.4093827121415196,1.039317949127647,0.4104166666666666,0.5868181266846072,1.0,5/22,12.58%,TUBA1C;CHMP2A;TUBA1A;LEMD2;CHMP2B,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905,0.448517944068931,1.0391160416762006,0.3961038961038961,0.5865094853946098,1.0,5/13,10.82%,LYN;FYN;GRB2;SYK;GAB2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,0.3979120988024433,1.0388948927678827,0.4041570438799076,0.5861829683626433,1.0,5/25,12.14%,LY96;FADD;APPL1;TANK;TLR4,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,EPHB-mediated Forward Signaling R-HSA-3928662,0.3729970367206838,1.0385976812997515,0.421875,0.5860195810167473,1.0,8/31,9.64%,LIMK2;LYN;FYN;ARPC5;ARPC1B;ARPC3;ACTG1;ARPC2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",-0.3115980298794619,-1.037583323001969,0.3705583756345177,0.7271980130188709,1.0,20/98,13.67%,NRG1;EGFR;FGFR3;FGF18;FGF9;NRG4;FGF10;PDGFRB;FLT3;RNASE1;FGFR1;FGF13;PPP2R5D;CD28;PIP5K1C;FRS2;FGF17;FGF7;HBEGF;PIK3R3,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,SHC-mediated cascade:FGFR4 R-HSA-5654719,-0.4415143493202091,-1.0351493473335105,0.4140480591497227,0.7311448372568526,1.0,4/16,12.65%,FGF18;FGF9;FGF13;FGF17,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,-0.3291846548478419,-1.0351003623179194,0.4050179211469534,0.7291923328534705,1.0,12/66,12.28%,YWHAG;NINL;TUBA4A;PCNT;AKAP9;DCTN1;CEP250;NDE1;DYNLL1;DCTN3;ALMS1;CNTRL,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,RHOQ GTPase Cycle R-HSA-9013406,0.32539414264396,1.0343445682024237,0.3752860411899313,0.5938074829423157,1.0,8/57,6.12%,STEAP3;SLC1A5;PREX1;STOM;RHOQ;ARHGAP1;IQGAP1;SNAP23,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Retinoid Metabolism And Transport R-HSA-975634,0.3554045750744869,1.033881541042844,0.3933333333333333,0.593937915006018,1.0,8/37,10.19%,APOC2;APOE;PLB1;AKR1C3;LRP2;SDC4;RBP1;RDH11,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Insulin Receptor Signaling Cascade R-HSA-74751,-0.3494205457270106,-1.0335222016920396,0.4014466546112116,0.7309530662688092,1.0,11/48,13.38%,FGFR3;FGF18;FGF9;FGF10;FLT3;FGFR1;FGF13;PIK3R4;FRS2;FGF17;FGF7,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,RHOBTB GTPase Cycle R-HSA-9706574,0.3607083883432526,1.031789485338793,0.4039301310043668,0.5974683117323415,1.0,8/34,13.02%,ACTN1;CCT2;HNRNPC;RBBP6;TWF1;ACTG1;HSP90AA1;HSP90AB1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Metabolism Of Cofactors R-HSA-8978934,0.4149911264655948,1.031605156085317,0.4109890109890109,0.597072234425206,1.0,9/19,24.43%,IDH1;COQ2;HSP90AA1;GCH1;DHFR;PDSS1;AKT1;COQ6;CALM1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Repression Of WNT Target Genes R-HSA-4641265,-0.4558306731350375,-1.030970179136818,0.4242990654205607,0.7351710708379452,1.0,6/13,13.57%,TLE5;TCF7;TLE1;LEF1;TCF7L2;AXIN2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Defective Pyroptosis R-HSA-9710421,0.4453851429963468,1.0308136017829,0.4282407407407407,0.5979207418810166,1.0,6/13,26.10%,GSDME;DNMT1;POLA2;EED;PRIM1;RBBP4,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,FGFR1 Ligand Binding And Activation R-HSA-190242,-0.4487650387748459,-1.0307811259709874,0.4186046511627907,0.7335653280344329,1.0,5/14,12.65%,FGF9;FGF10;FGFR1;FGF13;FGF17,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Membrane Binding And Targetting Of GAG Proteins R-HSA-174490,0.4393749337288069,1.0304648558596992,0.4326710816777042,0.5978230989975538,1.0,4/14,13.74%,UBC;UBAP1;UBB;VPS37D,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Interleukin Receptor SHC Signaling R-HSA-912526,0.3824693977465095,1.0301838060954944,0.4126315789473684,0.5976665539975089,1.0,5/26,10.82%,GRB2;PTPN6;JAK3;CSF2RB;GAB2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,EPHA-mediated Growth Cone Collapse R-HSA-3928663,-0.4656726452366566,-1.0298879967184609,0.4269449715370019,0.7335739793791074,1.0,4/14,10.69%,MYH10;MYH11;MYL9;MYH14,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,RHOD GTPase Cycle R-HSA-9013405,0.3367562120176018,1.0294470332403136,0.3900226757369615,0.5982913375402208,1.0,7/50,5.88%,STEAP3;ACTN1;ARHGAP39;LBR;LMAN1;LMNB1;ARHGAP1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Highly Calcium Permeable Nicotinic Acetylcholine Receptors R-HSA-629597,0.4802639462233871,1.0277240554700942,0.4322033898305085,0.6009556005498797,1.0,2/9,3.95%,CHRNA1;CHRNA6,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,HS-GAG Biosynthesis R-HSA-2022928,-0.393656509258707,-1.0276177129445223,0.4446460980036297,0.7372378561957307,1.0,10/27,19.05%,AGRN;GLCE;HS6ST2;GPC2;HSPG2;EXT1;GPC5;HS3ST1;NDST2;HS3ST5,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,-0.2977876716387831,-1.02591504067236,0.3871527777777778,0.7393461214449031,1.0,14/138,6.19%,CHGA;GNG3;ADCYAP1;PTGDR;CALCB;PRKAR1B;GNB5;HTR7;ITPR1;CALCA;LHCGR;VIPR1;RAMP2;GPR176,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Peptide Hormone Metabolism R-HSA-2980736,-0.3282142276003799,-1.025085350580337,0.4046762589928057,0.7393421915896884,1.0,15/69,13.64%,CHGA;PCSK2;KIF5A;ACHE;MYRIP;INHA;ANPEP;CTSG;EXOC7;KLF4;EXOC3;TCF7L2;ACE;UCN;FFAR4,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Signaling By RAF1 Mutants R-HSA-9656223,0.3614826569005561,1.024950929012355,0.4346793349168646,0.6057712021646733,1.0,10/36,14.21%,ARRB2;CAMK2D;RAP1A;IQGAP1;ITGB3;YWHAB;APBB1IP;MAP2K1;RNASE3;MAPK1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,0.3563939881960136,1.0245805614475236,0.3981693363844393,0.6057763285112617,1.0,5/32,4.06%,APOE;CDKN1A;HSPD1;VEGFA;MYC,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Paracetamol ADME R-HSA-9753281,0.3973246810409917,1.0243811263993303,0.413135593220339,0.6053828711321292,1.0,3/23,4.77%,ABCC3;CNDP2;GGT5,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,-0.3666276865294682,-1.024371039620854,0.4143356643356643,0.7391178920501005,1.0,9/36,15.47%,TJP1;BMX;DSG2;SPTAN1;DBNL;OCLN;STK24;GSN;FZR1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,PCP/CE Pathway R-HSA-4086400,0.3041223868134552,1.0242012687108268,0.3904761904761905,0.6049610672587673,1.0,26/83,21.16%,PSME2;RAC2;ARRB2;UBC;PFN1;PSMB6;AP2B1;PSMB8;DAAM1;UBB;PSME1;PSME3;PSMC2;PSMD2;PSMA2;PSMA4;PSMC1;PSMB2;PSMA1;PSMC6;AP2A2;PSME4;PSMA3;WNT5A;PSMB10;RORA,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889,-0.481922686244937,-1.0234695418333744,0.4458715596330275,0.7392593500198709,1.0,5/10,25.04%,UNC5A;CASP9;MAGED1;DCC;DAPK2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,G2/M Transition R-HSA-69275,0.275658898362926,1.0228657623773687,0.3931203931203931,0.6069018523662476,1.0,53/171,21.17%,CDKN1A;PSME2;UBC;PSMB6;PSMB8;PPP1CB;CEP70;UBB;HAUS8;CDK1;TUBA1A;XPO1;PSME1;PSME3;PPME1;PSMC2;PPP2CA;HSP90AA1;HAUS6;CCNH;CEP135;PSMD2;FBXW11;HSP90AB1;SSNA1;CEP72;TP53;CETN2;PSMA2;CEP152;CDC25B;PSMA4;TUBGCP4;PSMC1;PSMB2;PSMA1;PSMC6;PHLDA1;HAUS2;CCNA2;FOXM1;LIN52;PSME4;HAUS3;WEE1;CDK11A;CEP41;YWHAE;PSMA3;MZT1;TPX2;PSMB10;CEP57,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Negative Regulation Of PI3K/AKT Network R-HSA-199418,-0.3042870418374764,-1.0227881977599664,0.3876871880199667,0.7388209084671572,1.0,21/105,13.67%,NRG1;EGFR;FGFR3;FGF18;FGF9;NRG4;FGF10;PDGFRB;FLT3;RNASE1;FGFR1;FGF13;PPP2R5D;AKT3;CD28;PIP5K1C;FRS2;FGF17;FGF7;HBEGF;PIK3R3,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,ESR-mediated Signaling R-HSA-8939211,0.2787724251435023,1.0216726106196352,0.3877551020408163,0.6085193277052698,1.0,33/153,14.49%,CTSD;SMC1A;AREG;GNAI3;GNGT2;GNB4;CARM1;MYC;PPID;GNG10;CBFB;S1PR3;DDX5;AGO3;USF1;POLR2D;FKBP5;RAD21;TLE3;XPO1;GDNF;RUNX1;POLR2H;HSP90AA1;KPNA2;GNB2;GNAI2;BTC;HSP90AB1;PRMT1;MAPK1;FOS;AGO4,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,APEX1-Independent Resolution Of AP Sites Via Single Nucleotide Replacement Pathway R-HSA-5649702,0.5327554543574474,1.0209132140548174,0.4945770065075922,0.6093505672152789,1.0,2/6,11.18%,NEIL2;POLG2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,TRAIL Signaling R-HSA-75158,0.5069209804825964,1.0206740216992436,0.4511111111111111,0.6090773506918516,1.0,2/8,12.38%,FADD;TNFRSF10D,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Metalloprotease DUBs R-HSA-5689901,0.4041583035715232,1.0205510399048443,0.4259681093394077,0.608567867479447,1.0,8/19,29.35%,UBC;UBB;BARD1;NLRP3;UIMC1;MYSM1;STAM;KAT2B,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Non-integrin membrane-ECM Interactions R-HSA-3000171,-0.3632610378233279,-1.0202458848004428,0.4240282685512367,0.7429339838263352,1.0,12/41,15.84%,AGRN;LAMA4;DMD;LAMC3;NRXN1;FGF13;HSPG2;LAMB3;LAMA2;DAG1;TTR;NTN4,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,0.3639101869332047,1.019583656321329,0.437636761487965,0.6098346188826118,1.0,10/29,19.44%,WWTR1;UBC;UBB;UBE2D3;SNW1;MAPK1;SKI;SERPINE1;STAT1;UBE2D1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,0.3286969947994373,1.0188691840390376,0.4065420560747663,0.6105018126238295,1.0,14/49,19.44%,YBX1;WWTR1;E2F4;MYC;UBC;UBB;UBE2D3;SNW1;MAPK1;SKI;CCNC;SERPINE1;STAT1;UBE2D1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,0.4800988237939624,1.0172873746256827,0.4594017094017094,0.6128705973473411,1.0,3/10,14.45%,GDNF;MAPK1;FOS,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,0.4147040128243933,1.0171426784532192,0.4397321428571428,0.6123770363166392,1.0,5/16,21.65%,BCL6;NFYA;CITED2;NFYB;BCL2L11,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,-0.4015058981689756,-1.0170666743306374,0.4354243542435424,0.7489082136827385,1.0,6/24,11.52%,NOTCH3;NOTCH1;PBX1;HES5;HEY2;HEYL,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Signaling By Activin R-HSA-1502540,-0.4506632010922247,-1.0167666830274733,0.4682835820895522,0.7475668471618144,1.0,6/14,25.73%,FST;SMAD3;SMAD2;ACVR2A;ACVR1C;INHBA,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Integrin Signaling R-HSA-354192,0.3758839896800448,1.0162041812980918,0.4435146443514644,0.6135728362496439,1.0,5/25,6.84%,GRB2;RAP1A;ITGB3;APBB1IP;SYK,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Signal Transduction By L1 R-HSA-445144,-0.4139766882106775,-1.0151709668656632,0.45,0.7493699308651358,1.0,3/20,6.83%,EGFR;RNASE1;FGFR1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Mitotic Spindle Checkpoint R-HSA-69618,0.2922305878491428,1.0146158669689398,0.4222222222222222,0.6161223829654731,1.0,36/103,26.06%,CDC26;PPP1CC;ANAPC11;XPO1;UBE2E1;PPP2R5A;SEH1L;PPP2CA;ANAPC16;B9D2;ITGB3BP;CENPM;PPP2R5C;TAOK1;NUP43;NUP98;ANAPC10;ANAPC1;ANAPC5;CENPQ;KNL1;CENPO;UBE2C;ZW10;UBE2D1;CENPL;NDEL1;CENPK;NDC80;CENPH;NUP85;NUP133;SPDL1;BIRC5;SEC13;ZWILCH,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,DNA Repair R-HSA-73894,0.2578805597754723,1.0145122986596045,0.3831521739130434,0.6155615545019167,1.0,95/269,28.74%,LRIG1;UNG;MAD2L2;NEIL2;RUVBL1;UBE2L6;UBC;COPS5;REV3L;RFC2;POLR1A;POLR2D;UBB;POLM;FANCL;DNA2;DDB2;XPC;RNF168;PCNA;TINF2;LRIF1;FANCF;POLE3;HMGN1;POLR2H;POLG2;KPNA2;BARD1;CCNH;RAD23A;MRE11;UBE2I;ACTL6A;POLE2;RBBP8;TP53;TERF1;CETN2;RNF4;TIPIN;ALKBH2;LIG4;ACTR8;TERF2;POLD4;ASCC2;RAD23B;CLSPN;RAD9B;ASCC1;XRCC4;USP45;RMI1;PPIE;CCNA2;RMI2;POLR2K;BRCA2;FAN1;UIMC1;PARP2;ATM;FANCI;APEX1;RAD50;GTF2H3;ACD;ERCC4;MUTYH;XRCC5;SLX4;KAT5;FANCD2;POLI;PRKDC;PCLAF;SMARCA5;USP1;COPS7A;TERF2IP;POT1;RAD17;CDK2;MBD4;EXO1;TDP1;TDP2;FAAP24;ALKBH5;PPP4C;RAD51D;FAAP100;FANCC;UBXN1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Effects Of PIP2 Hydrolysis R-HSA-114508,-0.3910276512968251,-1.0141591507006689,0.4468468468468468,0.7498730918149236,1.0,5/26,12.62%,RASGRP2;ITPR1;DGKE;DGKI;TRPC6,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Disinhibition Of SNARE Formation R-HSA-114516,-0.589330763280138,-1.0135625240325223,0.4684317718940937,0.7493989342860797,1.0,2/5,19.32%,PRKCG;PRKCA,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,0.4781151861906782,1.0132853879793933,0.4675324675324675,0.617207192353338,1.0,3/10,9.15%,CYP27A1;AKR1C3;HSD3B7,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Mitochondrial Biogenesis R-HSA-1592230,0.3002642414143192,1.013264285855208,0.4467005076142132,0.6164661894644404,1.0,40/87,31.40%,CARM1;MAPK12;SSBP1;ATP5F1E;ALAS1;HSPA9;ATP5F1C;GDNF;MTX1;POLG2;ATP5MG;PPRC1;CHCHD3;APOO;IDH2;TFAM;TWNK;ATP5ME;ATP5PO;ATP5MF;ATP5PB;PRKAB1;ATP5F1B;NCOA6;MICOS10;TMEM11;CALM1;MAPK14;ATP5PD;GLUD1;MBD4;GABPA;TBL1X;NCOA1;MTERF1;TFB2M;LIN9;HDAC3;SMARCD3;SIRT5,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Transcription Of HIV Genome R-HSA-167172,0.3145989998425697,1.013254354765827,0.4148681055155875,0.6157216415500222,1.0,16/65,20.47%,TAF10;GTF2E2;POLR2D;TAF13;SSRP1;RNMT;NELFE;POLR2H;ELOC;CCNH;TAF4;RNGTT;POLR2K;TAF15;TAF6;NCBP2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,AURKA Activation By TPX2 R-HSA-8854518,-0.3210001050887632,-1.011876925296181,0.4627949183303085,0.7514253794564064,1.0,12/69,12.28%,YWHAG;NINL;TUBA4A;PCNT;AKAP9;DCTN1;CEP250;NDE1;DYNLL1;DCTN3;ALMS1;CNTRL,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Transcriptional Regulation By MECP2 R-HSA-8986944,-0.3356135118923307,-1.0118460395629612,0.4508474576271186,0.7494607482605832,1.0,19/58,20.04%,CAMK2G;PVALB;SST;NOTCH1;SOX2;GRIN2A;OPRK1;AURKB;GAMT;TNRC6B;DGCR8;GAD1;CAMK2A;AGO1;CAMK4;NCOR2;NCOR1;PRKCA;GRIN2B,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,RAS Processing R-HSA-9648002,0.421906232646633,1.0113537599916809,0.4397163120567376,0.6186534548008572,1.0,8/16,24.85%,ZDHHC9;ICMT;GOLGA7;BCL2L1;ABHD17C;NRAS;CALM1;PDE6D,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Fatty Acid Metabolism R-HSA-8978868,0.2804762836653727,1.011220172868992,0.4228855721393035,0.6181881264261049,1.0,14/152,5.48%,ALOX15B;ALOX5AP;ACSL1;ALOX5;FADS2;HADH;MAPKAPK2;HADHB;PTGS1;CBR1;MID1IP1;PPT1;GGT5;AKR1C3,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,-0.378641464748052,-1.0109260490790897,0.445054945054945,0.7496470167186191,1.0,7/30,13.38%,FGF18;FGF9;FGF10;FGF13;FRS2;FGF17;FGF7,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Regulation Of TP53 Activity R-HSA-5633007,0.2767312173732534,1.0101336961069376,0.4485294117647059,0.6196211825263682,1.0,46/152,21.13%,TAF10;CDKN2A;PLK3;MDM2;UBC;SGK1;RFC2;POLR1A;MAPKAP1;UBB;TAF13;CDK1;KAT6A;DNA2;SSRP1;PPP2CA;ING3;TP53RK;ZNF385A;BARD1;PHF20;MDM4;GATAD2A;MRE11;PPP2R5C;BANP;RBBP8;TP53;TAF4;CCNG1;CSNK2A2;PIP4K2A;RAD9B;RMI1;CCNA2;MTOR;HDAC2;RMI2;PRKAB1;RNF34;TAF15;TAF6;AKT1;BRD7;TPX2;ATM,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,0.3171656568315604,1.0096947123011617,0.4424778761061947,0.6196644475260553,1.0,20/60,22.19%,UBC;RFC2;POLR1A;UBB;DNA2;RNF168;BARD1;MRE11;UBE2I;RBBP8;RNF4;TIPIN;CLSPN;RAD9B;RMI1;CCNA2;RMI2;UIMC1;ATM;RAD50,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Signaling By FGFR1 R-HSA-5654736,-0.3461030762182505,-1.0091038054490118,0.445692883895131,0.752098622935466,1.0,7/46,7.25%,FLRT2;FGF18;FGF9;FGF10;FLRT3;FGFR1;FGF13,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Regulation Of RUNX1 Expression And Activity R-HSA-8934593,0.4148822253160638,1.0074618858180484,0.4532374100719424,0.6233530910631014,1.0,6/17,17.13%,CBFB;AGO3;CCND2;RUNX1;AGO4;PTPN11,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Intracellular Signaling By Second Messengers R-HSA-9006925,0.254760024621196,1.0073580339044512,0.4145658263305322,0.6227984831585792,1.0,87/290,20.95%,IRS2;PHC2;CDKN1A;PPARG;PIK3AP1;IL1RAP;PSME2;ADCY2;AREG;FYN;RAC2;GRB2;CAMK2D;MDM2;UBC;PSMB6;RRAGD;PSMB8;AGO3;VAPA;CD86;MAPKAP1;UBB;PRKAR2A;IL1RL1;LAMTOR5;PSME1;RRAGA;CHUK;PDE1C;PPP2R5A;PSME3;PREX2;GDNF;RNMT;PSMC2;PPP2CA;GAB2;MYD88;KPNA2;LAMTOR2;RHOG;TNKS2;TRIB3;GATAD2A;PSMD2;PPP2R5C;BTC;CNOT6L;TP53;MAPK1;PSMA2;XIAP;AGO4;CSNK2A2;PSMA4;RRAGC;PIP4K2A;VAV1;FGF20;PSMC1;CBX4;PDGFA;PSMB2;PTPN11;PSMA1;PSMC6;EGF;PRKAR1A;CBX8;MTOR;HDAC2;RNF146;EED;PSME4;SNAI1;PRKACB;RHEB;PLCG1;TRIM27;ERBB4;PSMA3;RCOR1;AKT1;PSMB10;PHLPP1;LAMTOR3,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Displacement Of DNA Glycosylase By APEX1 R-HSA-110357,0.4771544278203424,1.00640357216443,0.4679089026915113,0.623892177059794,1.0,1/9,1.49%,UNG,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Polo-like Kinase Mediated Events R-HSA-156711,0.4262711723208011,1.0050732468904096,0.4593967517401392,0.6258171865428397,1.0,8/15,32.98%,FOXM1;LIN52;WEE1;RBBP4;LIN54;CENPF;LIN9;MYBL2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Signaling By FGFR2 R-HSA-5654738,-0.3199268190110932,-1.0047921847965309,0.4353982300884956,0.7606572609765626,1.0,10/63,13.38%,RBFOX2;FGF18;FGF9;POLR2E;FGF10;FGF13;NCBP1;FRS2;FGF17;FGF7,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,0.2449051124394097,1.004715488592384,0.4262295081967213,0.625740381699011,1.0,79/465,12.65%,RALGDS;CYBA;IRS2;PTPRZ1;F3;NCF2;APOE;LRIG1;ANOS1;BAX;VEGFA;HIF1A;ERBIN;STAT3;MAPKAPK2;MAPKAPK3;AREG;LYN;GALNT3;FYN;CYBB;GRB2;NCF4;PTPN6;MAPK12;MYC;PTPN2;UBC;SGK1;COL4A1;AP2B1;RAP1A;ATP6V1C1;PCSK6;SH2B2;ATP6AP1;ELMO2;ITGB3;JAK3;HNRNPF;YWHAB;MAPKAP1;NCKAP1L;POLR2D;UBB;HSPB1;ATP6V0E1;ATP6V1E2;CTNNA1;PSENEN;ABI1;TCF12;STAT5A;GDNF;PCSK5;DUSP3;RNMT;PPP2CA;NCK2;PDE3B;GAB2;ATP6V1F;POLR2H;HSP90AA1;ARHGEF7;CRKL;STK4;FGFRL1;PTPN12;MAP2K1;TRIB3;FLT1;THBS1;ELMO1;CTNNB1;SPRY1;CRK;STMN1;CYFIP1,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,"Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841",0.3504696785300676,1.00440469265974,0.4481981981981981,0.6256086579894339,1.0,4/38,6.89%,TPST1;ARSB;DNAJC24;DPH3,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,DARPP-32 Events R-HSA-180024,-0.3969722855424672,-1.0041400251775512,0.4456721915285451,0.7602377636163445,1.0,5/24,9.31%,PDE4D;PRKAR1B;PPP2R5D;PPP3CB;PDE4C,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Defective Factor IX Causes Hemophilia B R-HSA-9668250,-0.5599690679012378,-1.00412753169141,0.4909456740442656,0.758241425233791,1.0,2/5,30.73%,F8;GP9,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,0.4231482496356615,1.0032327200362234,0.4446902654867257,0.627279398777238,1.0,4/15,12.81%,PPP2R5A;PPP2CA;CTNNB1;PPP2R5C,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,RHOH GTPase Cycle R-HSA-9013407,0.3473797358859816,1.0025563114823075,0.4361948955916473,0.6278891222114216,1.0,5/35,4.88%,OSBPL11;SLC1A5;ARHGDIB;STOM;NIPSNAP2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,0.3719110651732793,1.0024914997359566,0.4684684684684684,0.6272362968226067,1.0,12/27,28.24%,DNA2;BARD1;MRE11;RBBP8;RMI1;RMI2;BRCA2;ATM;RAD50;KAT5;EXO1;RAD51D,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Aflatoxin Activation And Detoxification R-HSA-5423646,0.4296559609470783,0.999712225375694,0.4589473684210526,0.6320989100379849,1.0,4/14,16.30%,MGST1;GGT5;MGST2;AKR7A2,C9ALS_vs_control,ventral_horn_MN,Reactome
prerank,Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504,0.4642777352583538,0.9995795325712484,0.4737903225806452,0.6316103611847531,1.0,4/11,15.11%,CHMP2A;BECN1;CHMP2B;UVRAG,C9ALS_vs_control,ventral_horn_MN,Reactome
