Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Vesicle Budding From Membrane (GO:0006900),0.6848435100097761,1.8811574353480305,0.0,0.033109883837319026,0.624,10/29,9.26%,TRAPPC3;TMED10;GOLPH3;S100A10;PICALM;VAPA;MYO18A;TRAPPC10;CHMP4A;SNX3
prerank,Response To Type II Interferon (GO:0034341),0.5953080310234422,1.8780504131699742,0.0,0.03422985741856118,0.647,24/62,16.26%,CCL2;SLC11A1;CCL20;AIF1;TLR2;CCL18;CD74;IRF8;CXCL16;KYNU;IFITM3;IFITM2;CD58;LGALS9;CD40;AQP4;IL12RB1;TLR4;GCH1;MEFV;BST2;PDE12;IFITM1;GBP2
prerank,Microtubule Polymerization Or Depolymerization (GO:0031109),-0.7271956542886264,-1.8766904441030445,0.0,0.036799557242501134,0.434,5/26,7.25%,STMN2;TPPP3;STMN3;PIN1;FGF13
prerank,Positive Regulation Of Fibroblast Proliferation (GO:0048146),0.6900904340084068,1.8744879215275863,0.004405286343612335,0.03604261412542668,0.669,8/27,7.33%,AQP1;CDKN1A;S100A6;CD74;DDR2;MYC;BMI1;DHX9
prerank,Cellular Response To Inorganic Substance (GO:0071241),0.7728187831377081,1.8708512306647933,0.0,0.03781310874022468,0.689,1/16,0.01%,AQP1
prerank,Regulation Of Tumor Necrosis Factor Production (GO:0032680),0.5363365463805346,1.8705776006597072,0.0,0.03727214608408463,0.689,40/120,12.78%,CYBA;LILRA2;LY96;TYROBP;TLR2;FADD;CD14;FCGR3A;LILRB4;HAVCR2;LCP1;STAT3;MAPKAPK2;CD84;ARG2;PTPN6;PTPN22;PTPRC;LTF;CD33;SELENOS;LGALS9;SPN;SYK;HSPB1;DHX9;FXR1;CLEC7A;PYCARD;TLR1;CLU;IRAK3;DICER1;IFNGR1;TNFAIP3;TLR4;THBS1;ILRUN;VSIR;PLCG2
prerank,Cellular Response To Lipopolysaccharide (GO:0071222),0.5368730606609111,1.8703539988976114,0.0,0.03675050352280672,0.689,39/111,18.37%,CCL2;CD68;LY96;HCK;TNIP2;SBNO2;CD14;UXT;XBP1;PDE4B;LYN;BCL10;PTPN22;TGFB1;ADAM9;SELENOS;CD180;CD86;CCR5;TICAM2;RELA;CASP7;TNFRSF1B;PYCARD;IL1B;MYD88;TNFAIP3;TLR4;PLCG2;CDC73;IL6;LILRB1;NLRP3;GBP2;SERPINE1;TICAM1;SIRPA;NFKBIB;IL18
prerank,Regulation Of Lipid Metabolic Process (GO:0019216),0.5973363955078338,1.8675688816655138,0.0,0.03787333737602975,0.704,12/51,10.61%,APOC1;IRS2;SERPINA3;APOC2;NPC2;PPARG;TNFAIP8L3;MID1IP1;TREM2;PSAP;PPARD;IL1B
prerank,Regulation Of Fibroblast Proliferation (GO:0048145),0.6160624444470841,1.8652568345555647,0.0,0.038447902308005225,0.715,18/45,17.31%,AQP1;CDKN1A;CD300A;S100A6;CD74;DDR2;MYC;FTH1;BMI1;DHX9;CTNNB1;CDC73;TP53;CDK4;SKI;LIG4;PDGFA;MORC3
prerank,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),0.6914896540424196,1.864942889886834,0.0021598272138228943,0.03795562469421884,0.717,6/26,6.17%,APOC1;APOC2;RIN3;PICALM;SDCBP;ITGB3
prerank,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),0.7427141116906663,1.8645715870157824,0.0020408163265306124,0.03765887105983692,0.72,9/20,12.78%,CCL2;HCK;LYN;PTPN22;TGFB1;TICAM2;IL1B;TLR4;PLCG2
prerank,Glucosamine-Containing Compound Catabolic Process (GO:1901072),0.9284097217502163,1.8629893719484658,0.0,0.03790038230871485,0.725,2/7,0.22%,CHIT1;CHI3L2
prerank,Regulation Of Lamellipodium Morphogenesis (GO:2000392),0.8703279792035697,1.86176164049439,0.0,0.03783076341748031,0.728,3/9,3.24%,CD44;PDPN;CORO1C
prerank,Regulation Of Regulated Secretory Pathway (GO:1903305),-0.692797140997604,-1.8600401243082103,0.0017953321364452424,0.047106097066327034,0.532,13/33,7.94%,RAB3A;SYT3;SYT5;SYT2;SYN1;SEPTIN5;RIMS1;RAB3D;RPH3A;RAB15;SYT1;SYT4;SYT13
prerank,Import Into Nucleus (GO:0051170),0.5659445505363592,1.858526652671799,0.0,0.03897877600214138,0.741,32/68,20.73%,STAT3;BCL3;E2F3;STK3;NXT1;FAM53C;RANGRF;KPNA4;SYK;NUP188;KPNA3;GCKR;PTTG1IP;APPL1;RPAIN;IPO5;HTATIP2;SPRN;KPNA2;STK4;NUP62;NUP98;KPNB1;NXT2;HEATR3;TNPO2;NUP50;NUP88;POM121;TNPO1;FAM53B;AKT1
prerank,Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719),0.790849832420391,1.8574354179830064,0.0021645021645021645,0.039209332903412254,0.75,5/15,10.07%,TGFB2;LILRB4;TGFB1;JAK3;IRAK3
prerank,"Regulation Of Phagocytosis, Engulfment (GO:0060099)",0.8634895096379264,1.8574042873345764,0.002105263157894737,0.03862677948093032,0.75,7/10,6.49%,CD300A;UXT;C3;RAB31;TREM2;ANO6;NCKAP1L
