,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GBGT1,255.55524747930886,0.8623532604248201,0.16381989809113878,5.264032455599884,1.4092955421046564e-07,6.26532532432813e-05
GLIPR1L2,64.29442047766591,-0.9858526700037014,0.1889961415724817,-5.21625818284559,1.8257365306126871e-07,7.891239004537059e-05
ADGRF5,219.51247453471564,-1.0733593901356966,0.20637883918626726,-5.200917857508327,1.9830673800042924e-07,8.339602279153186e-05
APOC1,844.5775940429415,2.1012666583636244,0.40531293183612127,5.184306972009524,2.1681956908681334e-07,8.878190776291619e-05
CKLF,479.6995255854129,0.6160407721129565,0.11923835155738419,5.166465017897226,2.3856282727392444e-07,9.518045108672472e-05
UACA,659.4612140752209,-0.8593050056261058,0.16739932944059294,-5.13326432368451,2.8475954428433165e-07,0.00011077146272660501
TLE1,240.5933360379923,-0.6159266898781656,0.12092971419607706,-5.0932617675709855,3.519552238328788e-07,0.0001335712995814535
BACE1,1250.3888494780692,-0.8160531040334321,0.16071638279353084,-5.077597503434354,3.822373616156353e-07,0.00014160984158903062
ATP10B,158.30480453375634,-0.9213653904732778,0.18182149260340708,-5.067417373384893,4.032494502396484e-07,0.000145920033621603
SGMS2,66.72501872407717,-1.044259994614226,0.20627239202705983,-5.062529136120333,4.137308106052437e-07,0.00014631025938676345
RIMS3,134.70191781059697,0.9183127252407342,0.18176863833206378,5.052096630460068,4.3698651214895376e-07,0.00015110022508972712
SPI1,1065.8410426713733,1.0497908800100504,0.20836127896472165,5.038320388635136,4.696348393821602e-07,0.00015547910852737047
NRCAM,1920.2971749746835,0.6499566276543283,0.12895839856907063,5.040048844172091,4.654130473110388e-07,0.00015547910852737047
STXBP2,193.82840827510276,0.8591598927839403,0.17209538629905816,4.992347042302099,5.964994940770938e-07,0.0001865683821085617
IGFLR1,216.37426633897198,0.9608508945533543,0.19224577867730522,4.99803377303901,5.791784290082249e-07,0.0001865683821085617
TNFRSF21,1132.0837285699201,-0.741916104996796,0.14863965354557876,-4.991374019647425,5.995127959786687e-07,0.0001865683821085617
ARL15,159.61337398560823,-0.7969216010641736,0.15998991960112735,-4.981073826719757,6.323240907267768e-07,0.00019292084022958135
OSCAR,69.26766284213139,1.2939056424957338,0.2617899158232497,4.942534315834107,7.711352668143132e-07,0.00021467072491935556
CD44,3284.7839486612315,0.8202385352302481,0.16596741881458643,4.942166005163897,7.725938686043646e-07,0.00021467072491935556
FNTA,2057.4609306619905,-0.6741726535581601,0.1363545684877005,-4.944261575063927,7.64330207262385e-07,0.00021467072491935556
LTBR,429.0801338686583,0.7998715185224132,0.16177166419598002,4.944447610759572,7.636007238449613e-07,0.00021467072491935556
ESAM,119.61925230269003,-1.119559712216847,0.2262838218382087,-4.947590610420767,7.513773013029988e-07,0.00021467072491935556
LRIG1,1333.9459932956672,0.6159588948760695,0.1253652247425013,4.913315444065463,8.954902574302066e-07,0.00024206493984229351
EMILIN1,211.3219887164934,1.1798233728529441,0.24020032457211435,4.911830885135756,9.022986189494231e-07,0.00024206493984229351
CPD,667.4127012784777,-0.7459315433134188,0.1521209674964316,-4.903541935012454,9.412383720779709e-07,0.00024823167914463096
RFTN1,402.5655945252085,1.2130766816405032,0.2475904054053952,4.899530253017104,9.606605811382017e-07,0.000249131310708507
CYBA,604.4894788578176,1.1042636049730654,0.22570619748293005,4.89248242754424,9.957200885770965e-07,0.00025399023898786265
PTPRJ,319.69827695419883,0.661894622769617,0.13550164746539567,4.884771773263135,1.035487251213846e-06,0.0002598738972401201
NEK6,1332.010542297312,0.6771880364703986,0.13873726308692547,4.88108256861106,1.0550505279799956e-06,0.00026058073357728144
PHLDB2,172.94114848238215,-1.3103400853889895,0.2691907723766005,-4.86770060437217,1.1290420263094716e-06,0.00027045280417932244
MAFB,262.6276288455339,1.402929992834937,0.2882197398710837,4.867570810599045,1.1297835650164498e-06,0.00027045280417932244
HS2ST1,662.4098944014977,0.4926461707752043,0.10163304084090227,4.847303265740117,1.2515103942339594e-06,0.0002950530565800062
PYCARD,182.64430400153242,1.1705178402396148,0.2417856902203584,4.841137782690239,1.2909781896236333e-06,0.0002998152332916975
ALMS1,322.79443933369515,-0.734896307932975,0.15233671500861043,-4.824157511151773,1.405962798153327e-06,0.0003097626844656592
SAMD12,237.99392547366827,-0.8201061879495652,0.17003715669069888,-4.823099867762171,1.4134415550810928e-06,0.0003097626844656592
ST6GALNAC3,492.9317038538197,-0.6977022853227107,0.14449020672702437,-4.82871677691508,1.3741568806957677e-06,0.0003097626844656592
LEF1,109.33110931591557,-1.4981861595988553,0.31007818685428146,-4.831639964093685,1.3541297050994672e-06,0.0003097626844656592
CD48,85.28972325162802,2.0013121697292506,0.41647939786636656,4.805308930002345,1.5451273665189843e-06,0.00033391919198660274
TNS1,701.5824307889883,-0.7450081181243943,0.15534511544916987,-4.795825835722313,1.6200599538692016e-06,0.000336108438429397
ABCA5,454.2132510560319,-0.6492091710316119,0.13531306665440435,-4.7978305945110336,1.6039334168521273e-06,0.000336108438429397
DLC1,568.5233078032369,-0.5982086595575719,0.12462125835623496,-4.800213602783306,1.584964882191266e-06,0.000336108438429397
ST18,693.3525983011665,-0.8829463678256719,0.184226365501839,-4.792725326912332,1.6453081589389666e-06,0.0003368551967511884
CCDC71L,190.67101482484057,1.1740192575775452,0.24527252022710794,4.786591080364292,1.6963797303634033e-06,0.00034280089096694224
LILRA2,74.81715143712118,1.3976212598475743,0.29345331891896614,4.762669800417258,1.910483190395249e-06,0.0003811169031096163
DEUP1,25.07489973399397,-1.7837633517380984,0.3759642112781562,-4.744503062336392,2.0901881740853585e-06,0.0004116876960603567
DOK1,83.9557175447687,0.7987482093944848,0.1684512908147787,4.741716169291641,2.1191537798952504e-06,0.0004121754101896262
LGALS9,261.697908288153,1.065469931150486,0.22488222433278968,4.73790195873268,2.159422337180194e-06,0.00041482236501881256
RASL12,560.7323574000515,0.9340416987810418,0.19787805384485135,4.720289494626768,2.3550922188532523e-06,0.00044689310884581227
FOXC1,283.0191324160623,-1.196840484003026,0.25433026357089866,-4.705851624572344,2.528083468302588e-06,0.00047393950321431645
SFN,100.30243738992989,2.9619003864619606,0.6305041490027291,4.6976699378534,2.631462192828206e-06,0.0004874470442905582
PPP3CA,816.9471886896289,0.5450478585555603,0.11666791822947144,4.6717886701596765,2.9858808511876815e-06,0.0005402361167962828
MARCH3,247.47508965226803,0.9407460095824883,0.20134849372152622,4.672227699322058,2.979503838898459e-06,0.0005402361167962828
