,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GRIP1,10.218096450328524,0.32746444917078266,0.4683649483925483,0.6991651495156862,0.48444882745353857,
DYRK2,17.82759954762535,-0.008982407362891767,0.35678215956886145,-0.025176167367074023,0.979914446615896,
IFNG,1.3352404525104065,2.1275413706185113,1.2714877307291264,1.6732692885667773,0.09427429548112104,
MDM1,39.60527387047293,0.2828022701915243,0.330337612444125,0.8561007270686106,0.3919420665239324,
NUP107,64.59241579983808,-0.1801505267545901,0.23255590036342963,-0.7746547237591376,0.4385437115574701,
SLC35E3,40.68778791263245,-0.7946420525893346,0.3197923522310568,-2.4848688439402977,0.01295991728467591,
MDM2,78.82811025274181,0.49264047253387294,0.24331776661586593,2.0246794115598687,0.04290029405804949,
CPM,97.56379435607967,-0.029657441452359646,0.3363082787780081,-0.08818528512031089,0.9297294125229234,
CPSF6,51.01445742670947,-0.09483699451980221,0.2570567317207638,-0.36893410215306854,0.7121768437805698,
YEATS4,13.588156094339446,0.42177792884154225,0.38739212671007117,1.0887622637648642,0.2762587365898387,
FRS2,84.00646390281969,-0.18597218193523937,0.24138965809935153,-0.7704231548258652,0.44104892257790274,
CCT2,43.05747491958229,0.37951081543240756,0.2737011843001781,1.3865881377268146,0.16556738751752076,
BEST3,14.996425325924845,-0.19989115788266432,0.537412343788297,-0.3719511845850111,0.7099291949034093,
RAB3IP,99.35457530192451,0.6276496140360075,0.29513168724129335,2.1266764673860816,0.033446974098988565,
MYRFL,0.6646355701908351,1.2336144618429923,1.8190859749256663,0.6781507190133781,0.4976761352713276,
CNOT2,89.20771007746083,0.2828407806491449,0.22574446037830792,1.2529245686700514,0.21023315965987643,
KCNMB4,95.789065444595,-0.011002676007500373,0.24984942635624705,-0.04403722741317101,0.9648747294537677,
PTPRB,20.800942453542604,0.2474909454175491,0.4294757327569558,0.576262933015604,0.5644374731551374,
PTPRR,2.7126607180412026,-0.9347088191758025,1.0789678654134025,-0.866299033676663,0.3863261960732869,
TSPAN8,50.92185986009312,-0.5068393797220848,0.3427361906088388,-1.4788032125283648,0.13919291701422154,
LGR5,17.08903438701764,0.4444854598944004,0.4501930638089107,0.9873218750501831,0.3234848701063311,
ZFC3H1,63.414806355508894,0.13440061525619842,0.2344783253943755,0.5731899314367176,0.5665161009143405,
THAP2,16.319580186804494,0.2606494949190331,0.4254897307676476,0.612587040464601,0.5401494294194085,
TMEM19,57.12691108646291,-0.08720419686701666,0.28488316443762346,-0.30610512572465626,0.7595246053721685,
TBC1D15,130.49007769215072,0.23266394286721068,0.18121075187167993,1.2839411594736172,0.1991625442621553,
