Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,RUNX1 Regulates Transcription Of Genes Involved In BCR Signaling R-HSA-8939245,0.6076312498322387,1.1264226590658655,0.36738703339882123,0.5126072772153647,1.0,5/6,32.86%,RUNX1;ELOF1;BLK;ELF2;CBFB
prerank,Resolution Of Abasic Sites (AP Sites) R-HSA-73933,0.39834289666006656,1.1239736267536191,0.28256513026052105,0.5167632384009151,1.0,12/36,21.74%,LRIG1;NEIL2;RFC2;MUTYH;UNG;POLD1;POLR1A;TDG;MBD4;PARP2;POLG2;POLE2
prerank,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,0.42937707487096816,1.1237298141568197,0.2902033271719039,0.5164670680561378,1.0,6/26,15.08%,GLRX;NME2;AK4;CTPS1;DTYMK;CMPK1
prerank,rRNA Modification In Mitochondrion R-HSA-6793080,0.5902137896379969,1.1229974365619733,0.3662551440329218,0.5171099988443116,1.0,2/6,19.56%,MRM1;NSUN4
prerank,Opioid Signaling R-HSA-111885,0.33985214694590815,1.1227723623292911,0.24545454545454545,0.5168160585219824,1.0,25/88,14.50%,PPP3CA;CAMK2D;GNA15;GNGT2;PDE1B;GNAI3;PDE4B;KPNA2;GNG12;GNB4;GRK2;PRKCG;GNG4;OPRM1;PRKAR2A;GNG10;ADCY2;PLCB1;PLCB3;PRKAR2B;PDYN;GNAL;PPP2CA;PRKCD;NBEA
prerank,ER To Golgi Anterograde Transport R-HSA-199977,0.31948233107211893,1.121697994983205,0.22807017543859648,0.5182038100133362,1.0,26/131,15.24%,SERPINA1;AREG;CTSC;CTSZ;TMED9;SEC24D;TRAPPC3;ARFGAP3;LMAN1;SEC24A;CD55;COPB2;MCFD2;LMAN2;KDELR2;CNIH2;COG5;ARF4;RAB1A;DYNC1LI1;MIA3;SEC23A;KDELR1;PPP6R1;SEC24C;ANK2
prerank,ESR-mediated Signaling R-HSA-8939211,0.31218581599786904,1.1215361026061184,0.22144112478031636,0.5178012025490797,1.0,27/156,10.94%,AREG;CTSD;POLR2H;CITED1;CARM1;GNGT2;MYC;GNAI3;KPNA2;DDX5;GNG12;SMC1A;GNB4;SHC1;SPHK1;TLE3;GNG4;ZNF217;FKBP5;NCOA1;S1PR3;RUNX1;GNG10;HSP90AA1;PRMT1;USF1;PPID
prerank,PI-3K cascade:FGFR4 R-HSA-5654720,-0.4363485391615206,-1.1209470648242539,0.3111111111111111,0.7665005902926665,1.0,3/20,8.47%,FRS2;FGF18;PIGU
prerank,"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",-0.48490618018456705,-1.120327702407482,0.34210526315789475,0.7652210174066709,1.0,4/13,14.20%,RNASE1;HRAS;DOCK1;NRAS
prerank,Caspase Activation Via Extrinsic Apoptotic Signaling Pathway R-HSA-5357769,0.42808386044396446,1.120014426090825,0.2965779467680608,0.520197843880821,1.0,6/25,9.97%,LY96;TNFRSF10B;FADD;TICAM1;RIPK1;TNFRSF10A
prerank,trans-Golgi Network Vesicle Budding R-HSA-199992,0.3502133764881175,1.1194661880299857,0.25626204238921,0.5205596856762514,1.0,22/69,18.27%,VAMP8;DNASE2;FTL;CTSZ;TXNDC5;GNS;IGF2R;BLOC1S4;AP1G1;AP1S2;DTNBP1;TFRC;SNX5;TPD52L1;PICALM;OCRL;SNX2;SNAP23;HSPA8;BLOC1S6;TBC1D8B;SNX9
prerank,Defective Pyroptosis R-HSA-9710421,-0.48578394868438846,-1.1189753095605521,0.33402489626556015,0.765895583082959,1.0,2/13,3.33%,DNMT3A;RBBP7
prerank,Beta Defensins R-HSA-1461957,0.4270387410611566,1.1182261647044645,0.2893772893772894,0.5223894781290888,1.0,2/25,8.83%,TLR2;TLR1
prerank,Packaging Of Telomere Ends R-HSA-171306,0.607604049122599,1.1177415177784251,0.3652694610778443,0.5226915462607518,1.0,3/6,25.51%,TINF2;TERF2;TERF1
prerank,Defects In Cobalamin (B12) Metabolism R-HSA-3296469,-0.4790831647910112,-1.1172189048442547,0.34146341463414637,0.7680264298788982,1.0,8/13,35.01%,MMAB;AMN;MMACHC;MTRR;MTR;CD320;CBLIF;CUBN
