,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GNAI3,152.17555484489557,0.5734369318140514,0.12618721978243583,4.544334464320046,5.51090951787128e-06,0.0011792442940454723
PARVG,28.415587871957154,1.0990694429941388,0.24215278852885386,4.538743698436405,5.6590368769849976e-06,0.001180757687268702
PTPRZ1,253.90511274566418,0.7051853637824729,0.1554208671534054,4.537263088916061,5.698899432921797e-06,0.001180757687268702
COPRS,112.29840138613895,0.6754629270511324,0.14898226843086057,4.533847780446436,5.791877626077885e-06,0.0011812715414561662
HLF,30.014812507629276,-1.8695414703167985,0.4140241326332319,-4.515537436009687,6.315638788097043e-06,0.001264649943736847
ADAM33,38.61075836965363,-1.9062227477083467,0.42264306880261954,-4.510242538955679,6.475354805216786e-06,0.001264649943736847
CTSZ,218.06854578962722,1.0163186039097039,0.22536183300236312,4.509719282852331,6.491346528029475e-06,0.001264649943736847
MFAP4,39.278684750635385,-1.9559621938616862,0.4342501423430626,-4.504229252080368,6.661426507857983e-06,0.001278700003045151
TSPAN3,428.6872301957395,0.5342181690548213,0.11878438162322869,4.497377195171198,6.879687363826201e-06,0.0013014573791307739
ABCA5,47.39828041471558,-0.8133688312571551,0.1813224619270488,-4.485758811196798,7.265489312666735e-06,0.0013548061714034126
PTPRB,24.492523738831455,-1.1465041952501798,0.25626971291602924,-4.4738185492323455,7.683495073693594e-06,0.0014125726929144012
ZIC1,56.296468336315804,-1.576972775292866,0.3543578064936695,-4.450227274225545,8.57794629352792e-06,0.0015551101801308323
RGS7BP,10.748601690590649,-2.2035677325749066,0.4984202786550931,-4.421103688880556,9.819803510044884e-06,0.0017558615783098066
ARPC3,113.5081488512818,0.7086802140804009,0.16044354603051936,4.417006676888061,1.0007714000477844e-05,0.0017652796060572608
SORBS2,51.46001154246174,-1.2453490314575322,0.2822734590996468,-4.4118530854078815,1.0248965009482706e-05,0.001774508944583897
